doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
draft-puthenkulam-eap-binding,None,none,False,True,False,False,False,False,None,04
draft-reid-ipv6ok,None,none,False,True,False,False,False,False,None,00
draft-jeong-name-generation,None,none,False,True,False,False,False,False,None,01
draft-presuhn-referent,None,none,False,True,False,False,False,False,None,00
draft-nomura-mmusic-pguide-framework,None,none,False,True,False,False,False,False,None,00
draft-parameswar-sipping-norefersub,None,none,False,True,False,False,False,False,None,00
draft-zeilenga-ldup-sync,ise,app,False,False,True,False,False,False,4533,06
draft-ietf-ipr-technology-rights,ietf,ipr,False,False,True,False,False,False,3668,12
draft-ietf-ipr-submission-rights,ietf,ipr,False,False,True,False,False,False,3667,08
draft-behringer-mpls-vpn-auth,None,none,False,True,False,False,False,False,None,04
draft-lee-l2tpext-pwe3-vpl,None,none,False,True,False,False,False,False,None,00
draft-danley-geopriv-threat-analysis,ietf,geopriv,False,True,False,False,False,False,None,00
draft-pelsser-rsvp-te-interdomain-lsp,None,none,False,True,False,False,False,False,None,00
draft-hiller-eap-tlv,None,none,False,True,False,False,False,False,None,01
draft-ietf-midcom-semantics,ietf,midcom,False,False,True,False,False,False,3989,08
draft-jennings-sip-app-info,None,none,False,True,False,False,False,False,None,01
draft-kim-xcast+-few-2-few,None,none,False,True,False,False,False,False,None,00
draft-ietf-nsis-threats,ietf,nsis,False,False,True,False,False,False,4081,06
draft-ietf-nsis-rsvp-sec-properties,ietf,nsis,False,False,True,False,False,False,4230,06
draft-ietf-rohc-ip-only,ietf,rohc,False,False,True,False,False,False,3843,05
draft-pessi-ical-isip,None,none,False,True,False,False,False,False,None,02
draft-ietf-smime-camellia,ietf,smime,False,False,True,False,False,False,3657,05
draft-glenn-inch-req,None,none,False,True,False,False,False,False,None,00
draft-brunner-epp-data-considerations,None,none,False,True,False,False,False,False,None,00
draft-papadimitriou-ccamp-lmp-test-g709,None,none,False,True,False,False,False,False,None,00
draft-ernst-nemo-requirements,None,none,False,True,False,False,False,False,None,00
draft-ietf-nsis-signalling-analysis,ietf,nsis,False,False,True,False,False,False,4094,05
draft-ietf-sip-authid-body,ietf,sip,False,False,True,False,False,False,3893,03
draft-otty-ieprep-pstn-features,None,none,False,True,False,False,False,False,None,01
draft-hatanaka-avt-rtp-atracx,None,none,False,True,False,False,False,False,None,03
draft-zorn-eap-eval,None,none,False,True,False,False,False,False,None,00
draft-atarashi-xmlconf-architecture,None,none,False,True,False,False,False,False,None,00
draft-leinen-ipfix-eval-contrib,ietf,ipfix,False,False,True,False,False,False,3955,03
draft-quittek-psamp-ipfix,None,none,False,True,False,False,False,False,None,01
draft-ooms-v6ops-bgp-tunnel,ietf,idr,False,False,True,False,False,False,4798,07
draft-jones-cable-gateway-addressing-mib,None,none,False,True,False,False,False,False,None,02
draft-moreels-multiproto-mpls,None,none,False,True,False,False,False,False,None,01
draft-ng-nemo-access-router-option,None,none,False,True,False,False,False,False,None,01
draft-ietf-rohc-tcp-enhancement,ietf,rohc,False,False,False,False,False,True,None,01
draft-keromytis-disfi-compare,None,none,False,True,False,False,False,False,None,00
draft-ietf-gsmp-v3-base-spec,ietf,gsmp,False,True,False,False,False,False,None,08
draft-ietf-udlr-experiments,ietf,udlr,False,True,False,False,False,False,None,01
draft-rosenberg-sipping-conferencing-framework,None,none,False,True,False,False,False,False,None,01
draft-rosenberg-sipping-app-interaction-framework,None,none,False,True,False,False,False,False,None,01
draft-jones-cable-gateway-addressing,None,none,False,True,False,False,False,False,None,00
draft-jones-cable-gateway-config-mib,None,none,False,True,False,False,False,False,None,02
draft-jones-cable-gateway-device-mib,None,none,False,True,False,False,False,False,None,02
draft-fielding-uri-rfc2396bis,ietf,gen,False,False,True,False,False,False,3986,07
draft-jones-cable-gateway-security-mib,None,none,False,True,False,False,False,False,None,02
draft-jones-cable-gateway-tools-mib,None,none,False,True,False,False,False,False,None,02
draft-ietf-seamoby-card-protocol,ietf,seamoby,False,False,True,False,False,False,4066,08
draft-ietf-seamoby-ctp,ietf,seamoby,False,False,True,False,False,False,4067,11
draft-coulombe-message-adaptation-requirements,None,none,False,True,False,False,False,False,None,00
draft-coulombe-message-adaptation-framework,None,none,False,True,False,False,False,False,None,00
draft-declercq-vsn-arch,None,none,False,True,False,False,False,False,None,01
draft-levin-enum-h323,None,none,False,False,False,True,False,False,None,00
draft-ietf-enum-h323,ietf,enum,False,False,True,False,False,False,3762,01
draft-price-rohc-sigcomp-torture-tests,None,none,False,True,False,False,False,False,None,02
draft-sajassi-l2vpn-interworking,None,none,False,True,False,False,False,False,None,01
draft-sajassi-mvpls,None,none,False,True,False,False,False,False,None,00
draft-trossen-seamoby-dycard,None,none,False,True,False,False,False,False,None,01
draft-burger-sipping-kpml,None,none,False,True,False,False,False,False,None,02
draft-vandyke-mscml,ise,rai,False,False,True,False,False,False,4722,09
draft-isomaki-simple-list-man-sem,None,none,False,True,False,False,False,False,None,00
draft-shaheen-shahrier-nsis-brsvp,None,none,False,True,False,False,False,False,None,00
draft-janneteau-nemo-requirements,None,none,False,True,False,False,False,False,None,00
draft-petrescu-nemo-mrha,None,none,False,True,False,False,False,False,None,03
draft-ietf-iptel-trunk-group,ietf,iptel,False,False,True,False,False,False,4904,10
draft-stecher-lclr-encoding,None,none,False,True,False,False,False,False,None,00
draft-nmcgill-l2tp-radius-ext-nas-port,None,none,False,False,False,True,False,False,None,02
draft-ietf-l2tpext-radius-ext-nas-port,ietf,l2tpext,False,True,False,False,False,False,None,02
draft-kempf-mobileip-fmipv6-sem,None,none,False,True,False,False,False,False,None,00
draft-ietf-v6ops-3gpp-cases,ietf,v6ops,False,False,True,False,False,False,3574,03
draft-ietf-pkix-sim,ietf,pkix,False,False,True,False,False,False,4683,08
draft-thomas-nsis-rsvp-analysis,None,none,False,True,False,False,False,False,None,00
draft-sarikaya-nemo-archreqs,None,none,False,True,False,False,False,False,None,00
draft-stlaurent-xinclude-frag,None,none,False,True,False,False,False,False,None,00
draft-moskowitz-radius-client-kickstart,None,none,False,True,False,False,False,False,None,01
draft-moran-sipping-filter-reqs,None,none,False,True,False,False,False,False,None,00
draft-nadeau-ietf-oam-requirements,None,none,False,True,False,False,False,False,None,01
draft-stlaurent-content-type-frag,None,none,False,True,False,False,False,False,None,00
draft-stlaurent-xmlns-local-frag,None,none,False,True,False,False,False,False,None,00
draft-thakur-v6ops-3gpp-cases,None,none,False,True,False,False,False,False,None,00
draft-koh-omcp,None,none,False,True,False,False,False,False,None,00
draft-crocker-mime-security,None,none,False,True,False,False,False,False,None,00
draft-bagnulo-multi6-mhexthdr,None,none,False,True,False,False,False,False,None,00
draft-bellifemine-urn-fipa,ise,gen,False,False,True,False,False,False,3616,00
draft-jacobs-signaling-security-requirements,None,none,False,True,False,False,False,False,None,00
draft-dovolsky-ccamp-ospf-limited-flooding,ietf,gen,False,True,False,False,False,False,None,00
draft-bennett-ippm-ipmp,None,none,False,True,False,False,False,False,None,01
draft-ietf-isis-ip-interoperable,ietf,isis,False,False,True,False,False,False,3787,02
draft-ietf-isis-iso-interoperable,ietf,isis,False,False,True,False,False,False,3719,02
draft-ietf-inch-iodef-rfc3067bis-requirements,ietf,inch,False,True,False,False,False,False,None,00
draft-ietf-pkix-ocspv2-ext,ietf,pkix,False,True,False,False,False,False,None,01
draft-whetten-rmt-track-pi,None,none,False,True,False,False,False,False,None,00
draft-choudhury-manral-flooding-simulation,None,none,False,True,False,False,False,False,None,00
draft-cha-gsmp-service-mib,None,none,False,True,False,False,False,False,None,00
draft-weijing-lap-ops-use,None,none,False,True,False,False,False,False,None,01
draft-leurs-megaco-t38-callflows,None,none,False,True,False,False,False,False,None,00
draft-gasparini-ccamp-gmpls-g709-ospf,None,none,False,True,False,False,False,False,None,00
draft-mannie-ccamp-gmpls-sonet-sdh-ospf,None,none,False,True,False,False,False,False,None,01
draft-yoon-dbpg-taxonomy,None,none,False,True,False,False,False,False,None,01
draft-libin-hierarchy-pe-bgp-mpls-vpn,None,none,False,True,False,False,False,False,None,02
draft-baudis-irc-capab,None,none,False,True,False,False,False,False,None,00
draft-ietf-l3vpn-generic-reqts,ietf,l3vpn,False,False,True,False,False,False,3809,03
draft-haldar-rtp-session-control,None,none,False,True,False,False,False,False,None,00
draft-liu-mobileip-lke,None,none,False,True,False,False,False,False,None,01
draft-floroiu-ike4mip,None,none,False,True,False,False,False,False,None,00
draft-bellovin-ipv6-accessprefix,None,none,False,True,False,False,False,False,None,01
draft-cetin-mpls-diffserv-te-mib,None,none,False,True,False,False,False,False,None,00
draft-banerjee-rtp-vod,None,none,False,True,False,False,False,False,None,00
draft-blanchet-evolutionizeietf-suggestions,None,none,False,True,False,False,False,False,None,00
draft-luo-l2tpext-l2vpn-signaling,None,none,False,True,False,False,False,False,None,02
draft-raggarwa-ppvpn-mpls-ip-gre-sig,None,none,False,True,False,False,False,False,None,00
draft-ietf-rddp-rdma-concerns,ietf,rddp,False,True,False,False,False,False,None,01
draft-misbahuddin-data-reduc,None,none,False,True,False,False,False,False,None,02
draft-hwang-rohc-mipv6,None,none,False,True,False,False,False,False,None,00
draft-camarillo-sipping-early-media,None,none,False,True,False,False,False,False,None,02
draft-foster-mgcp-lockstep,ise,tsv,False,False,True,False,False,False,3992,01
draft-bianchi-qos-multicast-over-diffserv,None,none,False,True,False,False,False,False,None,00
draft-marshall-security-audit,ise,gen,False,False,True,False,False,False,3881,12
draft-nakhjiri-seamoby-ppp-ct,None,none,False,True,False,False,False,False,None,00
draft-sinnreich-sipdev-req,ietf,tsv,False,False,True,False,False,False,4504,08
draft-danisch-dns-rr-smtp,None,none,False,True,False,False,False,False,None,04
draft-ramalho-rgl-desc,None,none,False,True,False,False,False,False,None,01
draft-ramalho-rgl-rtpformat,None,none,False,True,False,False,False,False,None,02
draft-ietf-iporpr-core,ietf,iporpr,False,True,False,False,False,False,None,00
draft-schulzrinne-geopriv-dhcp-civil,None,none,False,True,False,False,False,False,None,01
draft-hinden-ipv6-global-site-local,None,none,False,True,False,False,False,False,None,00
draft-pfeiffer-ogg-fileformat,ise,tsv,False,False,True,False,False,False,3533,02
draft-iesg-charter,ietf,iesg,False,False,True,False,False,False,3710,03
draft-ietf-idr-bgp-gr-survey,ietf,idr,False,True,False,False,False,False,None,01
draft-bhola-conformance-test-iua,None,none,False,True,False,False,False,False,None,01
draft-ietf-msec-ipsec-multicast-issues,ietf,msec,False,True,False,False,False,False,None,01
draft-moon-ipsec-ipconc,None,none,False,True,False,False,False,False,None,00
draft-ietf-ospf-ospfv3-auth,ietf,ospf,False,False,True,False,False,False,4552,08
draft-bartz-lsb-policy-rule-components,None,none,False,True,False,False,False,False,None,00
draft-ietf-v6ops-3gpp-analysis,ietf,v6ops,False,False,True,False,False,False,4215,11
draft-ietf-xmpp-im,ietf,xmpp-old,False,False,True,False,False,False,3921,22
draft-ietf-xmpp-core,ietf,xmpp-old,False,False,True,False,False,False,3920,24
draft-white-auto-subnet,None,none,False,True,False,False,False,False,None,00
draft-rogupta-hss-megaco-legal-intercept,None,none,False,True,False,False,False,False,None,00
draft-papadimitratos-secure-routing-protocol,None,none,False,True,False,False,False,False,None,00
draft-klensin-overload,None,none,False,True,False,False,False,False,None,00
draft-ietf-dnsext-ipv6-name-auto-reg,ietf,dnsext,False,True,False,False,False,False,None,01
draft-ietf-sigtran-gr303ua,ietf,sigtran,False,True,False,False,False,False,None,00
draft-ietf-rddp-arch,ietf,rddp,False,False,True,False,False,False,4296,07
draft-xie-avt-dsr-es202050,None,none,False,True,False,False,False,False,None,00
draft-ietf-rserpool-threats,ietf,rserpool,False,False,True,False,False,False,5355,15
draft-nadeau-mpls-dste-mib,None,none,False,True,False,False,False,False,None,01
draft-bhatla-dnsext-murr,None,none,False,True,False,False,False,False,None,00
draft-brunner-nsis-ntlp-func,None,none,False,True,False,False,False,False,None,00
draft-mun-aaa-dbu-mobileipv6,None,none,False,True,False,False,False,False,None,00
draft-linton-zerouter-requirements,None,none,False,True,False,False,False,False,None,00
draft-prasanna-bip,None,none,False,True,False,False,False,False,None,00
draft-shah-extreme-eaps,ise,int,False,False,True,False,False,False,3619,03
draft-park-ipv6-deployment,None,none,False,True,False,False,False,False,None,00
draft-hoffman-sla,None,none,False,True,False,False,False,False,None,00
draft-rosenberg-simple-messaging-requirements,None,none,False,True,False,False,False,False,None,01
draft-dukes-ikev2-config-payload,None,none,False,True,False,False,False,False,None,00
draft-moskowitz-shared-secret-provprotocol,None,none,False,True,False,False,False,False,None,02
draft-wasserman-ipv6-sl-impact,None,none,False,True,False,False,False,False,None,02
draft-shenoy-sip-via-validation,None,none,False,True,False,False,False,False,None,00
draft-reyes-policy-core-ext-schema,ietf,ops,False,False,True,False,False,False,4104,07
draft-heinanen-radius-pe-discovery,None,none,False,True,False,False,False,False,None,04
draft-damas-rpslng,None,none,False,True,False,False,False,False,None,00
draft-camarillo-sip-parameter-registry,None,none,False,True,False,False,False,False,None,01
draft-jhsrha-forces-netlink2,None,none,False,True,False,False,False,False,None,02
draft-luoma-mmusic-img-muppet,None,none,False,True,False,False,False,False,None,04
draft-ietf-nfsv4-repl-mig-design,ietf,nfsv4,False,True,False,False,False,False,None,00
draft-connolly-w3c-accessible-registries,None,none,False,True,False,False,False,False,None,00
draft-iesg-vendor-extensions,ietf,iesg,False,True,False,False,False,False,None,02
draft-ietf-pkix-rsa-pkalgs,ietf,pkix,False,False,True,False,False,False,4055,03
draft-salki-pppext-eap-gprs,None,none,False,True,False,False,False,False,None,02
draft-ietf-pkix-ecc-nist-recommended-curves,ietf,pkix,False,True,False,False,False,False,None,00
draft-rosenberg-sipping-session-policy-req,None,none,False,True,False,False,False,False,None,00
draft-rosenberg-mmusic-comedia-fix,None,none,False,True,False,False,False,False,None,00
draft-rosenberg-sip-info-harmful,None,none,False,True,False,False,False,False,None,00
draft-kim-mobileip-slaveha-discovery,None,none,False,True,False,False,False,False,None,00
draft-iab-service-id-considerations,iab,iab,False,False,True,False,False,False,3639,02
draft-hinden-ipv6-sl-moderate,None,none,False,True,False,False,False,False,None,01
draft-haripriya-partial-entry,None,none,False,True,False,False,False,False,None,00
